business_area_id,user_id,user_tna,question_id,weightage,response,doc_id
NiMRMd5crjCRGotyphUJ,DlxqzY1DFAM5IYbkly08mkQGHTp2,05fXSTH4U037XJ6zcCMD,fUO7SNCPDgn97A9M3hYe,5,4,eXU5x7B2G6Vqmv5kAunK
GmrHNRRC2s4lKGXPtLRB,DKc4GKfAtLeVctHQXfzx8RONqVE3,Uf5Es7u01kEpB216ztYx,9UNfLhaHVj5JIZMcB9A9,5,5,eXhV3krdejQiFxlk444T
NiMRMd5crjCRGotyphUJ,gZhePirgUAhOBDtdyBxMWvsc0xk1,BpDVksbGKbXecF7QnGua,9TRSTJ4ydY28i4j47Hrb,5,5,eXkrTEtuf9Wa8nXVCGA1
GmrHNRRC2s4lKGXPtLRB,Z34K763MExT6a8KcSFSu9oC67k93,lT4nR9Q0z1zDd75j6jlW,SDdl7NHf76VvU9Idb42D,5,4,eY18T2IXccyZm0WIo6Li
DVhvy8x4RkF1e33R0LCW,ErrHE2yZsHf5yGSROJxSeNeCZAE2,dsGrmaFvwFHjKJXzURwT,2sQpPmF2d7YzRmg6yGyF,5,4,eYKjiRTOq2bwaMYJx2XA
DVhvy8x4RkF1e33R0LCW,yMyn8pGEp3V224JeHpsEoBYMc1F2,4ev09X70VXgDs5T27H1v,uZ7mbZJhZV4eiCopAhvX,5,1,eYKtALcATbSSzqzls0j8
fgT0OfrgvOqwyNV5U9O4,psLyHuSRAOSYZqnuIYcfHU8Lv1l2,J7jkE9y3qvztBSgjOtFZ,dJLQFqRE7LEP58dmC0kg,5,3,eYQPnSM9nRvYo22Uru87
NiMRMd5crjCRGotyphUJ,kVBqmSsnyjZz9BW981KTAZZMdTh1,Mn9nOBHypQmsR2Vbt2Vh,ElLJxR41ykKP8OfxNHJ3,5,2,eYaBXdtmfpVTjsb1RTis
GmrHNRRC2s4lKGXPtLRB,3LXCKoz0DlPauit5u85fQWso4G53,r2Ui6Qu8xkeXI2dDNScP,iy81u6665TVEZYxc38z4,5,3,eYe1EQ5ZJyzuPIR6p6pC
NiMRMd5crjCRGotyphUJ,9XCKevSmD5bwQsMppDZtNYtxDvs2,iBpQiWrPh3DUlCWcOZlB,ZTE5zH0tk14NvcjRTPrz,5,3,eYgkgm6V9C0ODNmT2RQy
GmrHNRRC2s4lKGXPtLRB,SCcHthEYteQowK3ELpsGjKHxbik2,PIkSPhoGu5zsvF8AIgj6,05o3VmOMLZLUewIviqRI,5,4,eYksGFHPpKNHewalDTn5
NiMRMd5crjCRGotyphUJ,uQfr8CYTLhOe51KzXMzui5KzdPk1,HpWA6zubit9cSY3o4oyJ,duVRoc2x4hsmosnqjOVO,5,5,eYsU5N6ggeOI0HKwPI6S
fgT0OfrgvOqwyNV5U9O4,mNjQEuXtRBPN34tbi5Sv4j9Ijts2,nP7bKh1x7B7KJ1iNuhjf,tVJUTIgjDXRPFkoBtDbu,5,1,eZ0D20OfcAxMDxGijAq3
GmrHNRRC2s4lKGXPtLRB,8PqlcmOKGhYm6vuLIGfalBADyLN2,Bvhv828iO0JC7mhtIsRv,AWTAGFejyVZdOaxwU9HB,5,4,eZ4eSSyJMqXEcTUCMZrk
GmrHNRRC2s4lKGXPtLRB,WfBXYq95JKb37upPCysh58Tdur13,rjFbnmfKYo5ua3lZ2FJk,2CVGopm8u7n7rRAUdGXr,5,2,eZC3VukEgWzzN7HJt8wW
NiMRMd5crjCRGotyphUJ,HwquyzEz5iSKAgcC77j884Ar9q33,JPaIOXEPgTgpelry9Kr6,daUDU8JbcTbEbMrdY5ob,5,1,eZJfolVCNYs3jGN4mlyC
fgT0OfrgvOqwyNV5U9O4,KxsNp5vborVjiC2cR5aRQSwWEYg1,X1OLabK7IgDFpjimT4Kf,bCi7K7b9RF3HFtGaGv6f,5,5,eZMXANJ2xujq5Nv5QFeq
fgT0OfrgvOqwyNV5U9O4,y152nxbOzpWLDNOnKQoL2d77Shu1,u18CAnoAVDHw6t8BXN1C,glidtiLciCHjuNeJkJK7,5,1,eZMZ3P0ziLG8TcwzppMY
fgT0OfrgvOqwyNV5U9O4,bPT88JKSxFTTF3x9318GVgOYoGt2,cE8bKVMIcPbDm2xo0QzZ,2chfb5AFWI4hMJrgwFiR,5,3,eZROQsUQXtedeXUWK5Ac
fgT0OfrgvOqwyNV5U9O4,eFlHh9WGs6aEDa3cQfKlyvoaYZq1,O2hkHgibXRTnCFQXX6uU,Y1aoy9CzMzdeEYQUZvoT,5,5,eZS3ADjhzsUCjVoEHlWV
fgT0OfrgvOqwyNV5U9O4,tA9iBVfV0BOoUrblV1Zud7bMB1s1,NaDOSzRapttsAc6NVp5x,dJLQFqRE7LEP58dmC0kg,5,3,eZXlHZ0z3nr42omEJN8V
GmrHNRRC2s4lKGXPtLRB,nsDouy9QMYYiwup8lKmiJyMC5Bs2,NvXAxgjonPjneE0RmEei,lKyfRTrXDt2lucY8Y22u,5,5,eZmz0r6BuppDV2BpRUxa
DVhvy8x4RkF1e33R0LCW,KCgCgEF64kO3L9mt33b7qSolndq2,B2tizwNDbZusW0V18lZq,tw3jveRoK0pn8ps7DThF,5,2,ea1iiKFkrcuoIk4FlbcV
fgT0OfrgvOqwyNV5U9O4,X40Nhn67iBao6OocQC9XLLFJK0l2,eirEFSswrDyS0e39CPxl,Jg73PY31uLFN4gtvmdkA,5,3,ea2Ry70zNVR041xJBRdG
fgT0OfrgvOqwyNV5U9O4,oTZ9Kzl4b0X8UTQPsVfZwnFOdIF3,HMeqX3bXlCJG8RecyOpk,g1EReXStyDo2ujzmd85L,5,4,ea3ZlOYI9ryGKiDKxiCi
DVhvy8x4RkF1e33R0LCW,7L5P4waDCTTBHVLL2NoJh0i4HO12,DCSCMJWyfyZ6u1ZXZtnJ,h2HDmviDM26TaNfxi18V,5,5,ea4sQ0tRxnKBLWgW2QEw
fgT0OfrgvOqwyNV5U9O4,YZ9jo6pq2HXc5nONyolg9jdakNs2,ElhqhBPPWN0JwRoGC2li,48wAtJwfiWEMawV5FguX,5,1,ea74oO65dN1kJCSMpc8R
fgT0OfrgvOqwyNV5U9O4,bKlo1FJabNQ9t3eE7h9EBZmUe7R2,CKz7seRwcjt5ymm1zjKA,cJzoZ8XBopamfbQGSY2w,5,2,eaHrsEe9aPpBqnZcDeJU
DVhvy8x4RkF1e33R0LCW,Y31nUQ9xphgr6ta7wMB5S4nWgdI2,3FsY4RP9pxEKwZTYouuT,5qzYTpUjoAQfjBZ8okq8,5,5,eaQR7FNBBBQ3U9Qo7xby
fgT0OfrgvOqwyNV5U9O4,ERuaz7ZKWGbCrFMdl3tGpedeUU03,ZuNK5ral88wGyqHeQv1t,q6bY4xg0Mi88fVwNrkTw,5,5,eaa730efwyynwyPDSX6Q
NiMRMd5crjCRGotyphUJ,hNPp7kpON7UT0emHQRs7ZUWQc383,glSrjIBTLIYul1qO0rWF,wx6ROsnWmTB3VwFdiOfv,5,1,eaiVQM0DMi0A5oFcMlMV
5XJc8NmM7JP4byHGNGQ9,jNbfHXDj5IdML35ncTCtV1IhsNA3,2CkCUyaPt180nhcAY5Yc,SwjiKVJ9jlB8yjvaxXmH,5,4,eajUR8tfMGHIKXB0zNLj
NiMRMd5crjCRGotyphUJ,8bLNCvb1M3M7UPCKfdUxJIqiqvi2,nLSRzQGY46peYhTZ1SPG,duVRoc2x4hsmosnqjOVO,5,1,earLyH8PUdL8VXt3BX06
5XJc8NmM7JP4byHGNGQ9,4MlziFZoKYeJXL0kmtdDqHWCs613,b2tUqe8Scb5l8w5KTCKH,iEPSx2FDRORW55Vtw7Ny,5,2,eavlPy94ng3YIej1pBuq
NiMRMd5crjCRGotyphUJ,VmJlHkR2CBbXx9g4MhGfCWZ7LYa2,bdU5ejCNbsRU3uoJS65o,C37zfB6SQ0R66BuX2YjJ,5,3,eb0RrdS7M2woXwjRTyL4
fgT0OfrgvOqwyNV5U9O4,dqejm8VxnxZOWFZJg9IVQeyaYc72,ixvKvshCW7s3fXmBGuBl,g1EReXStyDo2ujzmd85L,5,4,eb1LG27MiHLb4YGVXuMu
DVhvy8x4RkF1e33R0LCW,kGsrnvPEhJSGVsSur65zk8dLqQy2,3JauPaluSHK5NK21jgRF,JBqTeERbg8fDvybhrq13,5,1,eb9kN6bqAGV0dAbrY4ee
DVhvy8x4RkF1e33R0LCW,ZVffiOJAb0TQqva3FoQVeoYzFG22,cy0yTfQtf4I7uhM87rAp,MSa531HP1yFOFm3KidTb,5,5,ebFJ0kPSupKfAOccy9qp
5XJc8NmM7JP4byHGNGQ9,lmNMHnbE6xeTXT2rLrIq43t9uCZ2,o9K3qrQl2DR2EkbBzwiT,FC12z9Qpvu6s7KO5fCSz,5,3,ebGqFSnYNEnLIKgIySTW
5XJc8NmM7JP4byHGNGQ9,UcuYE09aCTRo1EqToQGE6BJbmbW2,CNkM77gPHHadXH8GZolJ,mYz0Mqyteqs1BmsKugKB,5,2,ebKZiGvJHefMSeZmw07j
5XJc8NmM7JP4byHGNGQ9,U0hMJlJ6QsemmwlN0zUMu1GWEtt1,egtFuXJkE2vNXujbN61I,LQLIVlksxormTmLxeZHf,5,4,ebZjPGFN7WLRliLZsyEs
5XJc8NmM7JP4byHGNGQ9,fFnBkmJGdod0M31i6sDAb8Aakba2,Imsx5J5FqLCVXZziCTD9,ovpPGhbNPeDKN2Vr8ybJ,5,2,ebm9us1IqCQOjRaSnfaK
GmrHNRRC2s4lKGXPtLRB,NXeuXQjIqeQk511YY6Ovo95dJ9x1,hunvVKvs1niUf6onyEgj,dtXgJKYhvyx5C7WkUg5w,5,5,eby7MfOtoE1sz708z7zs
fgT0OfrgvOqwyNV5U9O4,nCKlNJ2xM9OLxz407BmYNuSqlqA2,iXrIhcfAi4pQLXNVVTRk,bsdwSjhrHOzVKtw1lTKB,5,1,ec39GIGpGQZIMyVYCzNq
5XJc8NmM7JP4byHGNGQ9,iystMeFHMTYY2dhrieQKIFb6CKS2,RZ2UZrfU9s6pYCMqbU9u,7qjVHul8fNc3FZBtGhMf,5,4,ec5bYpdghRRYVpE1Yz4Y
NiMRMd5crjCRGotyphUJ,kTxj0fZ54cZkPik9xYnhpa4PXlW2,EchNlR0fvKZKsTZFf3kL,aNHiruwe2HHAawmtoUxM,5,4,ecCtibUhN0hGFs22o030
GmrHNRRC2s4lKGXPtLRB,wjZogtOsqHgIfKUxcMywRyHJyUe2,7mLIplfEsmcdx15kl8HO,RzRX8Fd2y3tIkypd4TFU,5,2,ecUYfjtG62239ZtIgjCo
NiMRMd5crjCRGotyphUJ,LlZiStOXIvUjZ8MOeV5kccVNg372,6ebKIfKAIalCpzgwgE1D,5ycc67t21T4dAHX2Vv71,5,3,ecapkJTuxCGf0brcyl3M
5XJc8NmM7JP4byHGNGQ9,fFnBkmJGdod0M31i6sDAb8Aakba2,Imsx5J5FqLCVXZziCTD9,GUbuHjCEIT4PM5Sg6Sls,5,1,eccbpSwGuvWqxP2qFqaj
NiMRMd5crjCRGotyphUJ,TZGMHvez2pXhPFHuMqsiPBiV5Qq2,3CCmH79qnRJC2uI5sEKR,wIIyiRAXesJajgetHIkz,5,5,ecklhRKgQ12wEEx8LSPk
DVhvy8x4RkF1e33R0LCW,iCUKSiSys6e5Ssme7KW2oDlQunC3,lUrpxOt3VY7gBgnpLkUA,SGS1jENxLhfH7NAX0oD0,5,1,ecvkDYkx55bqG4jycO27
fgT0OfrgvOqwyNV5U9O4,v4epBbYLm3XTErXKaoizswQk3l43,pjzjARZCyEfljKQvIwPs,2t1ZroWxbu4v0YjnamAf,5,2,ed4DvnqPHOSGc0T5BgKc
fgT0OfrgvOqwyNV5U9O4,LJvimbHUhShIlyTYxDu5YnDTr3S2,xEgprmEAZVJ2DTS1NTZt,J2SgO4EsBo8B3MtN1o1j,5,5,ed7aqaaQ8DiZ4GT9N0q8
NiMRMd5crjCRGotyphUJ,DKh1jNE89zdiHhulwBThUsIZiLN2,6cOfXi7NpxiVsZI3N5lr,rUIuMZ10Vv7a5gERiaYt,5,2,edBmz2UbNAxsYQyfH8ai
fgT0OfrgvOqwyNV5U9O4,ClgM34FWaghmhGucsl3OJOEf3SU2,xFMVEi9jwRVApmxAjV1s,RHTNwrLB6dD9GQKThMoi,5,3,edI6N1AZU8DH2yE9p7VV
GmrHNRRC2s4lKGXPtLRB,unf9BIOH6baJwjGQz8sdQRUHCgD3,uOjDUI2uJdStIpkAsLI1,OWpgXZIMgVjbd0L3ZwmB,5,5,edIrmD7mqgZHQGI2bKdg
5XJc8NmM7JP4byHGNGQ9,K6PRpYgmfoXaMKz2QHD566ob3j02,SHH9K0glAGM2YW0GGAsT,sbKBHkdmBX0MmF833EWG,5,1,edVjMEim5I1heh1YwruQ
5XJc8NmM7JP4byHGNGQ9,Esbl7WqZhQRc2vIf2aoXhrspExB3,DQTyKU3UVDEezGybDzNO,lJy5tO7Bf1IjploRwmhV,5,4,edXhfvaqNms4RybP8Qmm
GmrHNRRC2s4lKGXPtLRB,uNeOyxf2boZMLyJFRNr1FHY1fb73,9HSsm0nG2C9DvydYykWX,pFeOJQokmLqAw2Ixw3KB,5,2,edZgCrC4tFDLWikJK6hy
NiMRMd5crjCRGotyphUJ,EHbqdQ82eNPAjo0JbxNbCGSMiGG2,P1N1RZAVrinUl59bBPs3,8sDlvTrlVg42Iwk9uHkM,5,1,edc4soMSR5Tr27eJx5Xw
GmrHNRRC2s4lKGXPtLRB,AWt9HsNWZzRTzazoGB46X73JBi22,Yd4Ko9wb3xEbJ15q3WW4,EGNMOGoi3B5rjYNj3oeM,5,3,edtMbyaSSV7w61KmL1ri
GmrHNRRC2s4lKGXPtLRB,5trz9QKN90SmfzH66feRsp4ELZ93,QDkaM15qP3hY6TlIOhee,iOOEns5x20S13IEk3WEP,5,4,edwmGWOyt29N9tWkU8v3
5XJc8NmM7JP4byHGNGQ9,3pTW10nJTQNmWqGsUqgKZb5Lvzo2,Fh1bY3o9NHBqfZiZ38oI,GUbuHjCEIT4PM5Sg6Sls,5,4,ee1BxqQ7TryEAvg6A90w
DVhvy8x4RkF1e33R0LCW,7WmNSes587PHOnBT4cZEWKLaxX93,CHwtxLuP1xKqB55Isf17,gw5FO5qcjuYRGeT3XWvx,5,4,eeBd8Pp1XMH69VAy5gt7
GmrHNRRC2s4lKGXPtLRB,AxH6Rs5Wjcaehz2kRPRe2a1kUEx2,HkIl1OIQalkkIvMfGmcp,pFeOJQokmLqAw2Ixw3KB,5,5,eeCc7bgdw8iyiPqGQ0MW
GmrHNRRC2s4lKGXPtLRB,9Hcu29ocTKVgpBEVqA02Ob3W8i33,W0IUEMTAmk6SmD9UE0zO,OWpgXZIMgVjbd0L3ZwmB,5,1,eeFSlYie3RNUJZ6uwiWS
5XJc8NmM7JP4byHGNGQ9,g5SIbi45tzUo2bE5JliTclqV1EZ2,VGEEOUFYK8hYpojyRzKp,RKvhCAmzgXxAeQ1G5MdY,5,3,eeLt7bp2Hxo7QsBABGYr
GmrHNRRC2s4lKGXPtLRB,7WmNSes587PHOnBT4cZEWKLaxX93,SUL97afJ6UVQy26PKR7A,AB0GrCAmkrWXPPybHac5,5,1,eetH6y2ssqnobB41sca7
5XJc8NmM7JP4byHGNGQ9,FO18KcfpSreQno2fpeEPEQvJK792,dCQNjrdXz70clAcgn6o5,ea9dhyQLpZQ2G52ewsxQ,5,3,ef5SpJFsnTbALsulNOMk
GmrHNRRC2s4lKGXPtLRB,GqjRHXrQRafqlFhtGnl3fvmpu4F2,AMS1iUWLvQqZEoKm4o3U,9UNfLhaHVj5JIZMcB9A9,5,3,ef8OgjOKtskcyuIqGih7
5XJc8NmM7JP4byHGNGQ9,Fg0GAsNnoXR2shWY12MPQcZalYA2,v0IlK1vHLPdES2mbhkaE,SwjiKVJ9jlB8yjvaxXmH,5,5,efHv0QAO1PpOU59tpKBw
GmrHNRRC2s4lKGXPtLRB,mvBu4qodpJheQVs1aN8FJmaC1bl2,CwEZWz9eZliBE7FwBP7Q,9UNfLhaHVj5JIZMcB9A9,5,2,efIa6xA42o3XIUjBxLgh
GmrHNRRC2s4lKGXPtLRB,47UlfzzGsAboO6Lz74QDJcXAJqH2,H22qDrOcBPlFKPFYFjCi,3hwlXbz1Z7VmPub4qnL4,5,3,efKNE0Vllfca3r4P8ELG
GmrHNRRC2s4lKGXPtLRB,tpNw0cIQUQMqJv5C1K20y2xt8E22,nh40B1NuOfTqTdKTV7rY,iOOEns5x20S13IEk3WEP,5,3,efKhSaEkeK8pFTTfSouH
GmrHNRRC2s4lKGXPtLRB,qMqh0GEXbnfuTSsSUytXcTrR5432,qii26PfIsXmlkFP8pXNb,pBmtwAsuPaSrUXJtNaGn,5,4,efOzhAWCbVKMyYZLs8gx
GmrHNRRC2s4lKGXPtLRB,VRlOM1Fuhbhbnrq30uDitLaKTVJ2,tOSx9uu4QT2HPsfPzlZx,HVKGdOzNREAE8pJgXRO0,5,1,efPEd7snJfZUyRjn1im2
fgT0OfrgvOqwyNV5U9O4,LJvimbHUhShIlyTYxDu5YnDTr3S2,xEgprmEAZVJ2DTS1NTZt,TWy9oR3sJLPKB0et72UB,5,4,efdwa7ypowLWPTVvXvvH
5XJc8NmM7JP4byHGNGQ9,NXeuXQjIqeQk511YY6Ovo95dJ9x1,GxnwbyMFiZbpxrbf9wMA,YhleN2IBPLeSghGnSCHB,5,5,effPyXQFIPk5Jn6UxdEl
GmrHNRRC2s4lKGXPtLRB,hSFM5aL3hFPYSbP4yOPkcfZ5yo53,hDl6RHh6IrywmUunpTPp,2CVGopm8u7n7rRAUdGXr,5,5,effXtlINqtoCFbhiNYSN
5XJc8NmM7JP4byHGNGQ9,IHEFElNko9bZcurG5uqeS5vGdHD2,KMw3qwCdOs2fuz7LeqJt,BxHSuB2c3ZbxttqYLJHm,5,1,eflqmqKH2SdcQnaPesCS
GmrHNRRC2s4lKGXPtLRB,P8pzJdsoG6XUFAuSv3wmgXOULl42,5OW5bP7mfsBb8sKmjX19,GJ1vwiNT2PXdpPT1lP8p,5,2,efqk6LTvq7nQf1DGN1Tz
5XJc8NmM7JP4byHGNGQ9,IP3IaOzMtbPezOUF0HDdwmmXICE2,UwdPsP71jkoVJNpMI0vn,LQLIVlksxormTmLxeZHf,5,3,eftvZFcSAwG0ha9anvAm
DVhvy8x4RkF1e33R0LCW,8ssBAI49refcWhVhSfLfPBF7reI2,MAgBIuQMBcXycMwmxmL7,XWN7DBBrFzfNbSw7oRbg,5,1,eg0LmQfV7WzJPtNizlTw
5XJc8NmM7JP4byHGNGQ9,hHT5ti9Y66RFRXBkC9yFNtvgJeV2,fhLzYr4VRmDITp7oyp7o,BxHSuB2c3ZbxttqYLJHm,5,1,eg0h2qxThRWFzDeak8eG
DVhvy8x4RkF1e33R0LCW,9Hcu29ocTKVgpBEVqA02Ob3W8i33,Bu5AA7LUbxXBL9TNOX6v,A8Nk642hffXYOKUifpMm,5,4,egCdtPrAAVskgdGfllLk
DVhvy8x4RkF1e33R0LCW,aljXwvyD82OW95SLVj1CVW6PXW23,J4MjQCL8zoYX4BIp3Rzt,ODdq9oNrdzS21EidxQgQ,5,1,egDvJ553tnpaJtDoCbGt
NiMRMd5crjCRGotyphUJ,FPQLSbi0MlcS0YPBpdn2CGKAKIO2,KT6pdidIODpjc9Sy5wOM,b6O3mrpx9lXYrSNQVb6R,5,1,egW3EJE2FFf3d1Lv5MjE
NiMRMd5crjCRGotyphUJ,ig29bPshRtPg3YHnoCbQVjlXl6w1,NNcZ9vQxTXxP54efWfIX,fUO7SNCPDgn97A9M3hYe,5,5,ega7rXAAYKfnrHb1HH7y
GmrHNRRC2s4lKGXPtLRB,ielRtq6SWeZf1kU9DqP4DCeCfKV2,BxMCjsCK14J1k4ydP8lC,Bznw6VtWPdUZ1CTFifGZ,5,2,egiQKXIow8P4fhIeJz2t
NiMRMd5crjCRGotyphUJ,NWnVZgDsSzOBmbd8jljt9itUjpe2,cz0p7sHssXrkECvlOM9O,tUiVO8wruB93EKQdNDAC,5,2,egn9erpG1TwO3dask652
GmrHNRRC2s4lKGXPtLRB,yMyn8pGEp3V224JeHpsEoBYMc1F2,aT5gbjoGDmZPgeOvM84c,AB0GrCAmkrWXPPybHac5,5,4,egsDdWLIkDcImx28FQxh
fgT0OfrgvOqwyNV5U9O4,lsoXmHuok6aHEdn30UpNnqVTXry2,1q0VW2Uqou0k6nfbMimn,sT1c6P6v9vSwmEQEb8J2,5,3,egsbC8uEvlTHolsaZ2px
GmrHNRRC2s4lKGXPtLRB,3ZgG51s9Ejexb6QC4IAv2FntLYs2,uhpmk9nJ2i9WPTcwXtkr,knWU6IpJAOsW7aYIgNsB,5,4,eh0kVigqvz8OBg55HAx9
5XJc8NmM7JP4byHGNGQ9,aUQfJjjSmpP2LQhf5HcRlEw0C8l2,jvMKwM3y0A5HF4DB6RLP,sbKBHkdmBX0MmF833EWG,5,4,ehJpeTU7H5mxTdNCzDY0
GmrHNRRC2s4lKGXPtLRB,smn6n5EeK5NKIMUVjZfphwxV6Vg2,dYtZXWPMrb43rcRewKwK,Oj46bSzLpdBGzOFSxb33,5,5,ehMWsW7IR8QolzP53ihV
fgT0OfrgvOqwyNV5U9O4,t9tHyfd6AcYDHey25nlGpvcPukt1,4trxB4iXkCVVTaWKa44r,48wAtJwfiWEMawV5FguX,5,4,ehOdciDmiDba6AfUV5h8
GmrHNRRC2s4lKGXPtLRB,905KR6bRXwRIKWCrmtxvtqyPnXq2,pUmenuKo1bzrMdStkDeh,iOOEns5x20S13IEk3WEP,5,1,ehj4uZZlgGUdmqTL2hJG
DVhvy8x4RkF1e33R0LCW,X2exTzLumqVuT316aVNWfflY5vz2,cAl6RQfrWCvvbXAT07iJ,F6uYbv01RK5gB5bxhF8d,5,4,ehksT0FawNNXIqgOFFG5
5XJc8NmM7JP4byHGNGQ9,NWnVZgDsSzOBmbd8jljt9itUjpe2,kSIgNhzrvivmdJqvmY4L,lJy5tO7Bf1IjploRwmhV,5,3,ehrQJQ7Pf6SI4eS48Fg7
fgT0OfrgvOqwyNV5U9O4,gGKtZyFcdeSbaTBIPSIaFybQsAv1,aAs2bY0D9VgFp8k9VPae,pxFSBrtM7QGMuzzgIKwK,5,3,ei4NjwAHYQuXYvCFEm48
5XJc8NmM7JP4byHGNGQ9,7ipvzvH8leWE2TIXNU6gwU7tTUE3,YCFFsABEJSMzmmsoFWM1,6901T0SL23FxB8ybMLrQ,5,1,ei621nBgRWbLb9PdwIbC
NiMRMd5crjCRGotyphUJ,ctO59MjNZEfoMk9X594jR1ZjOQY2,MPKr8Z6b8N0GnLIdSSZW,QSpeLh5dg3qdjVDiTw4H,5,2,eiAbKKi4lT2oTE2r5y46
GmrHNRRC2s4lKGXPtLRB,oJxoFkAtT6XivEqsX5ibvoOOI7r1,ZMuz8qX0auxxeNO2saWO,MvLAJuo9x2rJZiYZ33F8,5,3,eiDjKRDGaukekaHDaBCu
GmrHNRRC2s4lKGXPtLRB,j9JjTpedPCgjWTLhMZZuaXjReIb2,eB6Ir4Dum67VREjqtUut,nKl8I14xpZY2XyzeGKhU,5,5,eiFv1ejdUrNX4FC8gO2a
5XJc8NmM7JP4byHGNGQ9,q4u3RDhp5jekV2CvKYBQGn4vm4t1,MfTBvhKkoyu31eTmvGII,dlijZFWEanM2nzm5VLQW,5,4,eiLGyKAiQOgZ1KlrvGrj
GmrHNRRC2s4lKGXPtLRB,r0tgVf5gMbXZWQ6N6celalcHA1W2,2JhevlpFglbegJXsT88g,iy81u6665TVEZYxc38z4,5,3,eiPm5C405gF0JDzYt6CS
GmrHNRRC2s4lKGXPtLRB,PWNDPpCbp0SOCXhedmsA1RdRXMd2,eKU0aHsmSTWxGS9HR96f,SDdl7NHf76VvU9Idb42D,5,2,eiTL97y79IBt6P2Vq46t
DVhvy8x4RkF1e33R0LCW,wW7CuCDEbxP5FLAILmlytgwyxaK2,HvuDFy0OfSYTO7rq6TdJ,JGIDuyQVIU3BKIoKqaFb,5,5,eiZuB1twGQQvAHkG3L4W
GmrHNRRC2s4lKGXPtLRB,qTd7Z9fjVAfoT3EGMqvOwdm4u693,CdXAF4PUzNEsBZ1Fyds9,pBmtwAsuPaSrUXJtNaGn,5,1,eioCtyDajdh3EdN9kK52
5XJc8NmM7JP4byHGNGQ9,uYrT5tgzklfgbrXBswrsA54aAvE2,5DTR1fownhDUF3Tat9Db,LQLIVlksxormTmLxeZHf,5,2,eisV2zThIf7ULAiSafvS
NiMRMd5crjCRGotyphUJ,RvwXcxFxomdOlGFHyz2RdSU96kD3,WXERVak0QIZMaHNiJM5S,xeWbLhIlPrgPxdum7ks3,5,4,eix6klPlXsrAFht2bbEE
5XJc8NmM7JP4byHGNGQ9,jSUNC7iRiGXOZ5u1dckQCrtPGKR2,2i3yTg6gAwoZOFPqHsb3,BxHSuB2c3ZbxttqYLJHm,5,4,eizShTO3KXlNYF4jXCsU
5XJc8NmM7JP4byHGNGQ9,K0JI3gdWlDSs5W1ZTrOjFKeVjJK2,Hzhhbgyronhx8cgBtrWu,LQLIVlksxormTmLxeZHf,5,1,ejAZXM7U0jB8OkDiGk3c
GmrHNRRC2s4lKGXPtLRB,zezFMJuEesVeLJR9v5UgvQ6NKx32,Q6Xycd4N3YNbOwQNZgmW,pBmtwAsuPaSrUXJtNaGn,5,3,ejDNJfLYzDR08sJyotsE
5XJc8NmM7JP4byHGNGQ9,p3n0A72ykIaXTLMLoctFIKdgov02,WYjjEakwgbi0wnlnGksZ,UeMM115jpbX5PAghrQ2l,5,5,ejFLNwOGjyOcSoICzNaX
fgT0OfrgvOqwyNV5U9O4,9RK03EilZxYBrJO8ydI3OPoIO1p1,D6sI9HHmArdtISAKFfoK,Ll16QRdyfDlPK3Uyfiwx,5,1,ejHYhyRQMX5nBCaAQvaC
GmrHNRRC2s4lKGXPtLRB,ZTKjYQGJwLYuLaTXSTQGAodiUoJ2,ChjwgqcZvDezsOxKZhME,iOOEns5x20S13IEk3WEP,5,5,ejIYJLhvMjN45aHp8IWs
NiMRMd5crjCRGotyphUJ,3pTW10nJTQNmWqGsUqgKZb5Lvzo2,zntwf7WOUbq7sOptPVbW,FLPjolObMOoW8uZVcTQY,5,1,ejIiFb7M5eaE4aolRTq3
5XJc8NmM7JP4byHGNGQ9,Fg0GAsNnoXR2shWY12MPQcZalYA2,v0IlK1vHLPdES2mbhkaE,lJy5tO7Bf1IjploRwmhV,5,5,ejefG4yCpFRUZgXH6G4m
NiMRMd5crjCRGotyphUJ,FCAzjYn99oaVfOEW5bXUpXJm2152,kTA8HNDaq9XkAoBsyjU5,8qVkcFzDQy4lKjZPfmhy,5,3,ejmt5G4W6N6Lq1J7XfMP
fgT0OfrgvOqwyNV5U9O4,YTayqLu4jVZcVUliuMmFEKolcmL2,HREJHoA3y0C6cG2ObiHa,48wAtJwfiWEMawV5FguX,5,5,ejz9wZOQegk2jPbLAsGm
DVhvy8x4RkF1e33R0LCW,qqO37uLDAocRnSeh27r6HEBYjiB3,1ekqXI9JH8kOrSI30933,Kay1M1FvwSlfgs4G74xH,5,5,ek2zJaHMW1EexzqFa5k5
fgT0OfrgvOqwyNV5U9O4,wPwCIyGbZAbE1CnNota0X8Yp03r2,XQzHwimobhKkDoMXLrRq,j8E5gBXcKLvqsDExPIfr,5,3,ek3adxzWLJvvJmHUWuYi
fgT0OfrgvOqwyNV5U9O4,8R6vW5FxbkWdkg0JAFa5LXOOdYv2,8esGBw7PB5lSbwuj6ms4,tVJUTIgjDXRPFkoBtDbu,5,3,ekEraxDnVSC1XAvbm4Yg
GmrHNRRC2s4lKGXPtLRB,1HeexSLfUdXTDgsZuyHQucIT7WM2,jfliQtWnIPrJXSccPQot,iy81u6665TVEZYxc38z4,5,3,ekITLBOxjhiktvuJo5lI
